Nombre,Categoria,Precio,Calidad
DragonKingdom,MMORPG,15250,39
DragonGalaxy,MMORPG,43225,80
AdventureKingdom,Aventura,25439,53
WarriorAdventure,Battle Royale,26378,88
LegendsEmpire,Puzzle,17380,92
LegendsWarrior,Acción,7535,24
AdventureShadow,Aventura,8719,49
HeroEmpire,Carreras,22724,49
ChronicleDragon,Estrategia,43013,0
ChronicleHero,Acción,38304,47
FantasyEmpire,FPS,39939,38
QuestEmpire,Simulación,42630,32
EmpireQuest,Battle Royale,61811,90
EmpireHero,MMORPG,36969,29
LegendsAdventure,Simulación,67509,75
LegendsChronicle,Battle Royale,56406,81
GalaxyEmpire,Acción,32721,15
ChronicleEmpire,RPG,25724,76
DragonHero,MMORPG,51327,62
ChronicleQuest,Puzzle,57408,33
WarriorKingdom,Acción,33034,47
LegendsWarrior,Battle Royale,64023,41
QuestQuest,RPG,20896,4
QuestEmpire,FPS,19103,64
AdventureHero,Puzzle,19102,33
LegendsDragon,Aventura,53551,77
HeroKingdom,Simulación,62144,100
DragonChronicle,Aventura,20382,66
FantasyLegends,Battle Royale,11940,72
HeroHero,Estrategia,37940,26
KingdomQuest,Plataforma,6303,46
FantasyDragon,Estrategia,64000,48
GalaxyFantasy,Plataforma,32938,86
LegendsAdventure,Aventura,41829,51
LegendsShadow,Estrategia,41338,11
QuestDragon,Deportes,69786,49
HeroKingdom,Aventura,58730,35
ChronicleEmpire,Aventura,46345,27
KingdomWarrior,Estrategia,31446,39
ChronicleFantasy,MMORPG,66069,21
KingdomEmpire,Battle Royale,37799,62
AdventureHero,Simulación,6282,6
HeroEmpire,RPG,3850,78
ChronicleHero,Acción,62450,92
ChronicleAdventure,Acción,30643,29
FantasyShadow,Puzzle,61563,2
ShadowKingdom,Deportes,28294,91
GalaxyDragon,MMORPG,29695,44
GalaxyAdventure,Puzzle,19956,74
EmpireQuest,MMORPG,64318,40
WarriorQuest,Aventura,39871,55
GalaxyLegends,Carreras,25469,82
DragonAdventure,Carreras,49223,22
GalaxyGalaxy,Acción,66609,8
LegendsWarrior,RPG,40540,43
AdventureLegends,MMORPG,11876,54
ShadowChronicle,Puzzle,27796,42
ShadowLegends,RPG,66154,24
EmpireLegends,Carreras,19900,100
ShadowWarrior,Carreras,68646,96
ShadowQuest,Estrategia,2324,3
HeroAdventure,Plataforma,37156,14
HeroLegends,Estrategia,36845,58
ChronicleLegends,Estrategia,52363,61
EmpireEmpire,Plataforma,61824,12
GalaxyFantasy,RPG,3718,83
GalaxyQuest,Carreras,2631,8
ShadowEmpire,Plataforma,57960,23
FantasyDragon,Aventura,47568,30
DragonQuest,Carreras,18162,69
WarriorLegends,Battle Royale,27585,23
QuestEmpire,Acción,11975,71
DragonShadow,Plataforma,67643,13
GalaxyHero,MMORPG,44800,99
ChronicleAdventure,Aventura,39402,21
ChronicleKingdom,Aventura,66351,61
GalaxyDragon,Aventura,6722,41
QuestHero,Deportes,1614,78
LegendsKingdom,Acción,243,98
KingdomAdventure,Battle Royale,19033,58
HeroLegends,Acción,28735,53
ChronicleFantasy,Plataforma,60704,84
ChronicleChronicle,Estrategia,12932,49
ChronicleEmpire,Estrategia,5813,94
LegendsHero,Simulación,276,14
ChronicleLegends,Carreras,37348,90
ShadowFantasy,MMORPG,65485,98
DragonChronicle,Simulación,38386,23
FantasyGalaxy,Puzzle,40760,19
QuestShadow,Estrategia,50344,62
ChronicleWarrior,Simulación,68783,18
WarriorDragon,Puzzle,54234,18
ShadowHero,FPS,29430,18
ShadowChronicle,Estrategia,53735,67
AdventureLegends,Puzzle,7274,44
KingdomLegends,Deportes,48040,66
KingdomKingdom,Deportes,3656,1
GalaxyEmpire,Aventura,69034,81
WarriorAdventure,Aventura,39300,30
KingdomChronicle,Battle Royale,66560,81
KingdomFantasy,Carreras,25124,13
AdventureGalaxy,FPS,44623,66
HeroKingdom,Plataforma,64195,70
EmpireWarrior,Estrategia,54136,45
HeroShadow,Simulación,16961,26
ShadowGalaxy,Plataforma,18163,55
EmpireWarrior,FPS,51262,63
QuestKingdom,Deportes,58253,74
GalaxyKingdom,Simulación,3231,48
WarriorWarrior,Deportes,61005,79
ShadowLegends,Simulación,49233,71
HeroShadow,Battle Royale,11588,61
AdventureEmpire,Plataforma,39528,90
AdventureDragon,RPG,5302,15
FantasyGalaxy,Acción,39348,74
ChronicleFantasy,FPS,32963,95
FantasyShadow,RPG,20437,54
LegendsChronicle,MMORPG,1677,20
FantasyAdventure,Acción,6558,85
DragonQuest,Carreras,19813,80
HeroFantasy,Aventura,30245,95
EmpireDragon,Deportes,56175,57
QuestKingdom,FPS,69906,100
WarriorKingdom,Simulación,10287,84
DragonHero,Plataforma,58533,62
WarriorHero,Puzzle,20154,97
QuestKingdom,Deportes,29130,71
KingdomShadow,Carreras,20250,13
DragonDragon,Plataforma,43170,18
QuestGalaxy,Aventura,31731,58
HeroGalaxy,RPG,3335,8
KingdomChronicle,Acción,39933,12
GalaxyFantasy,Carreras,16648,25
ShadowEmpire,FPS,62882,48
HeroGalaxy,FPS,54031,65
HeroDragon,Puzzle,16491,39
ChronicleDragon,Carreras,35428,78
FantasyFantasy,Plataforma,18073,31
ChronicleHero,Puzzle,69834,42
AdventureShadow,Carreras,38177,40
AdventureAdventure,Acción,13105,73
LegendsKingdom,Aventura,24318,27
HeroGalaxy,Estrategia,15735,53
LegendsDragon,Plataforma,45213,100
LegendsChronicle,Plataforma,52138,41
QuestGalaxy,Battle Royale,19111,52
HeroKingdom,Battle Royale,25400,57
GalaxyShadow,Estrategia,35367,22
QuestShadow,Aventura,57604,50
LegendsHero,Estrategia,62808,36
ChronicleEmpire,MMORPG,58203,23
HeroEmpire,Carreras,33136,22
GalaxyKingdom,RPG,25796,48
GalaxyWarrior,FPS,15493,56
GalaxyQuest,MMORPG,9435,61
FantasyShadow,Deportes,39155,92
EmpireHero,Aventura,13243,48
EmpireLegends,MMORPG,6469,38
ShadowWarrior,Battle Royale,42665,66
ShadowEmpire,Estrategia,39143,30
LegendsEmpire,Battle Royale,1111,4
HeroWarrior,Simulación,34498,64
HeroAdventure,Acción,19590,35
LegendsDragon,Carreras,24250,37
AdventureAdventure,Acción,49401,4
ShadowAdventure,MMORPG,7097,23
WarriorQuest,Simulación,1131,11
QuestLegends,FPS,42796,36
EmpireHero,Simulación,47563,20
GalaxyFantasy,MMORPG,48235,92
AdventureAdventure,Simulación,25337,41
WarriorGalaxy,FPS,11144,98
FantasyHero,Carreras,16300,78
QuestChronicle,Estrategia,21439,80
GalaxyQuest,RPG,47736,41
WarriorAdventure,Deportes,16401,9
FantasyKingdom,Aventura,59774,40
ChronicleFantasy,Simulación,29139,33
HeroQuest,RPG,5768,2
KingdomEmpire,Puzzle,18570,64
LegendsKingdom,Acción,20233,42
EmpireFantasy,MMORPG,3525,14
FantasyLegends,RPG,29349,92
EmpireAdventure,Battle Royale,9690,98
QuestFantasy,Simulación,48226,98
DragonQuest,Simulación,39386,88
QuestHero,MMORPG,61825,1
AdventureFantasy,Carreras,51981,70
HeroQuest,Deportes,22884,47
ShadowFantasy,Deportes,56718,65
LegendsKingdom,Acción,68180,2
HeroAdventure,Simulación,7472,68
DragonAdventure,Estrategia,26050,76
ChronicleLegends,Battle Royale,46623,77
FantasyShadow,Puzzle,32758,19
LegendsChronicle,FPS,23108,7
DragonDragon,Puzzle,342,63
LegendsDragon,Deportes,2171,18
ChronicleHero,RPG,11829,18
KingdomQuest,Puzzle,35012,75
KingdomGalaxy,Deportes,32958,94
HeroLegends,MMORPG,12981,26
HeroDragon,Estrategia,50485,66
HeroKingdom,Deportes,41555,77
FantasyLegends,Puzzle,33006,77
ChronicleAdventure,Puzzle,33025,85
ShadowQuest,MMORPG,23436,39
GalaxyAdventure,Carreras,31365,53
WarriorLegends,Acción,8578,71
EmpireFantasy,Plataforma,9749,52
EmpireDragon,Acción,65438,68
KingdomLegends,Estrategia,36751,62
DragonKingdom,Battle Royale,25024,3
ShadowWarrior,Aventura,25355,45
WarriorHero,Carreras,20005,65
LegendsChronicle,Estrategia,648,86
LegendsKingdom,MMORPG,446,15
AdventureEmpire,RPG,2550,82
FantasyWarrior,Puzzle,66775,37
KingdomQuest,Aventura,55926,14
AdventureHero,Simulación,428,14
AdventureKingdom,FPS,38059,37
WarriorChronicle,Plataforma,3044,40
LegendsLegends,FPS,17837,35
LegendsAdventure,Simulación,17086,23
EmpireChronicle,MMORPG,38251,40
GalaxyQuest,RPG,26675,31
HeroKingdom,Plataforma,66643,71
LegendsWarrior,Plataforma,5175,43
HeroLegends,Estrategia,55110,81
LegendsLegends,Simulación,33133,35
LegendsChronicle,Aventura,69373,16
QuestHero,Aventura,45026,4
ChronicleFantasy,Battle Royale,6355,100
FantasyLegends,Battle Royale,40616,28
EmpireHero,Deportes,5357,77
HeroFantasy,Deportes,64918,88
ChronicleChronicle,RPG,44152,82
EmpireLegends,Plataforma,58035,39
QuestQuest,MMORPG,15912,88
WarriorQuest,Carreras,26771,59
DragonLegends,Deportes,16097,60
ChronicleChronicle,Carreras,15890,88
KingdomFantasy,Battle Royale,19143,30
ShadowFantasy,Estrategia,56208,6
ChronicleGalaxy,Battle Royale,38900,91
FantasyGalaxy,Battle Royale,46266,64
HeroShadow,Plataforma,46689,35
HeroGalaxy,Deportes,15992,4
ShadowAdventure,Estrategia,49813,20
AdventureEmpire,MMORPG,32826,9
DragonGalaxy,Deportes,11330,69
QuestGalaxy,FPS,23624,42
LegendsDragon,Estrategia,31633,60
ChronicleKingdom,Aventura,25564,55
QuestShadow,Plataforma,29504,48
GalaxyFantasy,Battle Royale,56419,31
AdventureQuest,MMORPG,50570,28
QuestDragon,Simulación,24118,18
HeroDragon,MMORPG,915,6
HeroWarrior,RPG,10847,15
LegendsDragon,Acción,66750,90
EmpireDragon,Carreras,63569,57
FantasyWarrior,Battle Royale,44247,77
WarriorChronicle,Acción,62260,4
FantasyFantasy,Plataforma,51433,68
ShadowQuest,Puzzle,42928,51
ChronicleEmpire,Plataforma,66311,83
QuestGalaxy,Puzzle,40551,70
GalaxyDragon,FPS,31030,53
LegendsQuest,Carreras,47328,14
LegendsKingdom,Acción,15184,89
ChronicleFantasy,Deportes,51724,13
QuestWarrior,Battle Royale,6150,55
LegendsLegends,Acción,38983,35
GalaxyAdventure,RPG,56998,8
QuestQuest,MMORPG,61551,25
WarriorLegends,FPS,28571,78
ChronicleLegends,Estrategia,45096,21
WarriorDragon,FPS,19433,24
AdventureHero,Simulación,1132,47
KingdomEmpire,Puzzle,67690,69
DragonShadow,Plataforma,68447,28
EmpireLegends,RPG,19486,69
ChronicleChronicle,Simulación,39348,25
AdventureWarrior,Acción,1609,8
LegendsEmpire,MMORPG,61256,71
ChronicleDragon,Carreras,24052,33
WarriorLegends,Estrategia,69849,23
ShadowWarrior,Estrategia,24556,88
ChronicleKingdom,Simulación,9408,85
ChronicleKingdom,MMORPG,44096,56
WarriorQuest,Estrategia,15338,31
HeroShadow,Estrategia,41121,60
HeroChronicle,Plataforma,48916,30
WarriorWarrior,Deportes,53802,15
WarriorShadow,Carreras,32569,81
ShadowGalaxy,Simulación,13873,93
FantasyShadow,MMORPG,1570,67
LegendsAdventure,Acción,45492,98
AdventureChronicle,Plataforma,40807,61
QuestQuest,Aventura,28856,14
ChronicleShadow,Simulación,8347,93
KingdomDragon,Puzzle,46248,60
GalaxyQuest,Simulación,13078,6
HeroKingdom,Carreras,49963,78
KingdomQuest,Puzzle,35106,19
KingdomWarrior,Battle Royale,41368,90
GalaxyWarrior,Puzzle,34037,88
ChronicleGalaxy,RPG,11173,9
ShadowGalaxy,Aventura,52390,79
GalaxyGalaxy,Battle Royale,40042,38
WarriorWarrior,FPS,54980,93
KingdomQuest,Battle Royale,56706,13
EmpireChronicle,Acción,37870,83
ChronicleQuest,RPG,10648,99
KingdomAdventure,MMORPG,14421,17
KingdomFantasy,Carreras,19702,100
KingdomGalaxy,Puzzle,59244,0
LegendsKingdom,Acción,40309,76
QuestEmpire,Battle Royale,27934,27
GalaxyAdventure,RPG,29120,78
LegendsGalaxy,Simulación,30721,64
FantasyKingdom,MMORPG,61517,52
WarriorAdventure,RPG,46070,16
WarriorDragon,Battle Royale,34077,59
LegendsQuest,Estrategia,12877,62
DragonKingdom,MMORPG,7216,23
WarriorWarrior,Battle Royale,9937,39
KingdomWarrior,MMORPG,8680,20
FantasyHero,FPS,2636,82
DragonWarrior,Battle Royale,11620,49
GalaxyHero,Acción,66110,97
DragonQuest,MMORPG,39765,62
GalaxyQuest,Puzzle,44947,22
ChronicleChronicle,Simulación,24604,85
LegendsEmpire,Plataforma,8962,83
ShadowLegends,Acción,54549,53
ShadowShadow,Acción,9330,25
GalaxyQuest,FPS,55504,90
ChronicleHero,RPG,26191,53
WarriorWarrior,MMORPG,5117,79
ShadowLegends,Estrategia,68128,50
LegendsHero,Simulación,8790,72
EmpireDragon,RPG,6144,100
QuestFantasy,Aventura,29361,5
AdventureEmpire,FPS,37683,56
QuestDragon,RPG,172,34
EmpireEmpire,Carreras,4502,61
FantasyQuest,MMORPG,47877,59
ChronicleGalaxy,Simulación,65917,63
EmpireKingdom,Simulación,23256,92
KingdomHero,Aventura,12403,7
EmpireAdventure,Carreras,52459,89
KingdomWarrior,Battle Royale,8480,94
LegendsEmpire,RPG,34853,78
EmpireHero,FPS,55587,14
ChronicleKingdom,Plataforma,33620,8
ShadowShadow,Carreras,61559,75
GalaxyChronicle,Simulación,65088,44
ShadowLegends,Plataforma,63550,31
EmpireAdventure,Plataforma,29606,30
EmpireChronicle,Plataforma,49867,93
DragonWarrior,Simulación,51657,8
QuestFantasy,Estrategia,42193,68
QuestChronicle,Carreras,63799,63
QuestLegends,Puzzle,67459,8
HeroWarrior,Plataforma,34652,46
ShadowDragon,RPG,9614,6
HeroKingdom,Acción,1950,45
ShadowKingdom,FPS,22331,28
KingdomHero,Puzzle,34000,53
LegendsLegends,Plataforma,3054,5
LegendsShadow,Simulación,27535,65
GalaxyChronicle,Aventura,17478,49
AdventureLegends,Aventura,5564,84
KingdomEmpire,Estrategia,44134,17
GalaxyShadow,Puzzle,45274,83
HeroKingdom,FPS,37884,38
KingdomQuest,RPG,6292,42
GalaxyKingdom,Deportes,25675,46
GalaxyFantasy,Puzzle,66536,42
GalaxyGalaxy,MMORPG,58693,3
WarriorDragon,MMORPG,14402,42
LegendsDragon,MMORPG,52923,36
ShadowKingdom,Estrategia,59548,51
DragonWarrior,Puzzle,23937,23
LegendsLegends,Plataforma,69098,66
HeroKingdom,Plataforma,45866,36
KingdomFantasy,Plataforma,41377,72
GalaxyHero,Puzzle,69607,87
LegendsAdventure,Estrategia,19994,87
GalaxyDragon,Aventura,20341,49
ChronicleLegends,Battle Royale,57411,15
LegendsGalaxy,Acción,25690,1
QuestChronicle,Deportes,37376,50
GalaxyShadow,FPS,53413,58
GalaxyFantasy,Plataforma,47010,56
ShadowQuest,Acción,54012,9
AdventureEmpire,Simulación,15938,33
EmpireHero,Puzzle,15703,69
FantasyLegends,Deportes,4008,25
QuestQuest,Acción,17707,75
LegendsHero,FPS,15469,70
KingdomShadow,Carreras,27018,75
ChronicleWarrior,Estrategia,59856,32
QuestDragon,MMORPG,36034,66
QuestQuest,Plataforma,39452,9
LegendsLegends,Aventura,5707,43
ChronicleAdventure,Plataforma,59311,28
KingdomFantasy,Deportes,42594,79
AdventureEmpire,Plataforma,31953,63
KingdomFantasy,Plataforma,32729,11
WarriorWarrior,Aventura,54946,6
LegendsHero,Carreras,18156,100
EmpireShadow,RPG,57712,6
AdventureKingdom,Plataforma,32099,79
ChronicleGalaxy,Battle Royale,32538,62
AdventureQuest,Simulación,62261,80
FantasyAdventure,Battle Royale,4436,44
EmpireGalaxy,Carreras,60694,42
EmpireFantasy,RPG,57949,33
GalaxyHero,Estrategia,24517,38
AdventureAdventure,Estrategia,68322,0
LegendsKingdom,FPS,44372,53
ShadowWarrior,Aventura,48580,26
KingdomShadow,Puzzle,64573,27
AdventureKingdom,Estrategia,55968,29
AdventureEmpire,MMORPG,2531,18
ChronicleGalaxy,Puzzle,22871,7
EmpireFantasy,MMORPG,31091,83
HeroWarrior,Aventura,38219,77
QuestChronicle,Deportes,31083,95
LegendsLegends,RPG,51107,15
KingdomFantasy,Plataforma,11907,46
DragonKingdom,RPG,12262,97
HeroWarrior,Carreras,8031,6
FantasyGalaxy,MMORPG,20493,47
EmpireKingdom,FPS,60202,25
ShadowAdventure,Carreras,11436,87
KingdomWarrior,Deportes,21609,98
FantasyWarrior,MMORPG,32834,4
ChronicleEmpire,Puzzle,59591,69
ChronicleAdventure,Deportes,23135,5
ShadowEmpire,Puzzle,43410,4
LegendsHero,Puzzle,44172,79
GalaxyKingdom,Plataforma,19195,62
DragonLegends,Puzzle,48388,65
ChronicleHero,Plataforma,19247,78
AdventureChronicle,Deportes,53830,72
ChronicleWarrior,Deportes,39574,1
WarriorQuest,Simulación,1377,72
DragonEmpire,Acción,42901,7
FantasyKingdom,Carreras,59415,77
ChronicleLegends,Acción,3398,85
HeroQuest,Estrategia,43565,18
FantasyKingdom,Aventura,20107,41
ShadowAdventure,FPS,53498,80
HeroGalaxy,Simulación,19811,99
DragonShadow,RPG,38795,64
ShadowQuest,Deportes,37228,61
FantasyShadow,Carreras,37261,73
WarriorChronicle,Aventura,14954,1
LegendsDragon,Simulación,41511,39
EmpireQuest,Puzzle,49447,49
WarriorWarrior,Aventura,46827,10
WarriorEmpire,Plataforma,41641,81
DragonEmpire,Battle Royale,46394,47
LegendsChronicle,FPS,30820,96
EmpireKingdom,Simulación,55694,98
QuestAdventure,Simulación,626,60
HeroQuest,Deportes,33708,83
LegendsEmpire,MMORPG,49360,3
LegendsQuest,Deportes,25749,97
HeroHero,FPS,36235,38
QuestChronicle,Simulación,38270,80
EmpireFantasy,Carreras,40448,50
DragonGalaxy,FPS,57111,79
WarriorDragon,MMORPG,28633,19
GalaxyLegends,Deportes,18005,5
WarriorKingdom,Puzzle,35067,86
EmpireGalaxy,Battle Royale,7696,49
EmpireWarrior,Carreras,19643,39
GalaxyWarrior,Aventura,58295,16
DragonHero,Battle Royale,42641,67
HeroDragon,MMORPG,45521,39
QuestDragon,Simulación,30867,30
KingdomWarrior,FPS,33564,23
DragonDragon,RPG,45799,49
GalaxyLegends,Puzzle,18549,44
ChronicleChronicle,MMORPG,14818,61
ChronicleGalaxy,MMORPG,54175,30
QuestFantasy,Estrategia,3876,14
WarriorQuest,Aventura,22198,80
QuestDragon,Battle Royale,14967,7
AdventureEmpire,FPS,60114,71
WarriorFantasy,Plataforma,51366,79
GalaxyWarrior,Estrategia,33614,81
LegendsGalaxy,Deportes,46862,20
WarriorKingdom,FPS,54687,33
EmpireHero,Estrategia,23420,33
WarriorQuest,RPG,60757,62
ChronicleChronicle,MMORPG,25633,15
KingdomLegends,RPG,17522,27
DragonChronicle,Estrategia,38605,17
EmpireShadow,Battle Royale,6030,30
DragonFantasy,FPS,52340,64
GalaxyGalaxy,FPS,9293,56
FantasyKingdom,Puzzle,19247,78
ShadowShadow,Carreras,30233,18
LegendsGalaxy,FPS,15632,77
WarriorWarrior,Plataforma,19515,41
KingdomChronicle,Battle Royale,62907,100
EmpireGalaxy,Battle Royale,45666,3
HeroGalaxy,RPG,56406,49
GalaxyFantasy,Simulación,68474,12
ChronicleShadow,Simulación,59435,46
QuestFantasy,RPG,37153,97
AdventureChronicle,Aventura,10494,60
WarriorFantasy,Aventura,5166,82
ShadowDragon,Deportes,17806,60
AdventureWarrior,Puzzle,39843,74
AdventureEmpire,Aventura,24585,19
FantasyGalaxy,Carreras,57237,99
QuestHero,RPG,53199,3
KingdomAdventure,Deportes,20184,85
QuestChronicle,Simulación,39974,31
EmpireQuest,RPG,30224,77
QuestAdventure,Estrategia,36009,12
QuestGalaxy,Carreras,18113,56
GalaxyHero,Carreras,36087,10
WarriorLegends,MMORPG,16061,35
LegendsKingdom,Plataforma,2721,47
WarriorDragon,RPG,2394,81
QuestLegends,FPS,69878,20
ChronicleQuest,Puzzle,2529,15
FantasyKingdom,Plataforma,67361,97
LegendsWarrior,FPS,38668,96
HeroChronicle,Puzzle,45362,76
AdventureAdventure,Acción,49732,72
ShadowHero,Acción,51492,92
WarriorAdventure,Aventura,42136,79
QuestShadow,Estrategia,41847,77
GalaxyShadow,Acción,793,47
EmpireGalaxy,Battle Royale,16378,3
EmpireAdventure,Puzzle,47493,62
AdventureFantasy,Plataforma,51286,87
EmpireLegends,RPG,27684,73
GalaxyFantasy,Simulación,25260,59
QuestWarrior,MMORPG,68459,13
WarriorGalaxy,Simulación,55502,84
AdventureQuest,Aventura,64201,39
EmpireEmpire,Acción,37984,42
GalaxyGalaxy,Estrategia,78,94
HeroFantasy,Aventura,9751,64
ChronicleEmpire,Carreras,23795,21
KingdomGalaxy,Battle Royale,215,23
LegendsGalaxy,Acción,55910,15
ShadowGalaxy,RPG,26577,0
LegendsHero,Carreras,53701,1
HeroGalaxy,Aventura,28401,67
AdventureKingdom,MMORPG,36719,76
QuestKingdom,Aventura,47591,22
WarriorDragon,Estrategia,25082,52
WarriorHero,Battle Royale,53507,60
WarriorEmpire,Acción,45229,11
GalaxyGalaxy,MMORPG,68947,55
EmpireGalaxy,Carreras,27627,80
ChronicleShadow,Aventura,32703,57
FantasyGalaxy,Aventura,52380,75
GalaxyDragon,RPG,51456,42
KingdomLegends,FPS,32238,63
HeroAdventure,Estrategia,53607,73
FantasyFantasy,RPG,55181,55
QuestLegends,Acción,62178,10
LegendsAdventure,Aventura,40728,51
FantasyChronicle,Aventura,37331,51
WarriorAdventure,FPS,41822,66
QuestChronicle,MMORPG,20121,69
HeroDragon,Carreras,10955,14
FantasyKingdom,RPG,2493,1
DragonAdventure,Estrategia,51224,34
EmpireGalaxy,Deportes,59735,9
LegendsGalaxy,Puzzle,65550,47
DragonShadow,Estrategia,44971,1
ShadowShadow,RPG,34555,100
ShadowWarrior,Carreras,4918,5
LegendsQuest,Plataforma,38329,24
WarriorDragon,Estrategia,66862,37
EmpireLegends,Deportes,57768,58
ChronicleKingdom,Aventura,64235,34
HeroAdventure,Simulación,7609,38
EmpireLegends,RPG,44635,12
ChronicleEmpire,Plataforma,16739,70
GalaxyAdventure,Deportes,21547,71
FantasyAdventure,Deportes,20611,51
ChronicleQuest,Acción,44197,10
HeroAdventure,Carreras,16739,20
LegendsLegends,FPS,49183,38
ShadowHero,Plataforma,29210,6
FantasyQuest,Acción,68605,59
GalaxyLegends,RPG,20594,58
GalaxyQuest,Aventura,35094,67
QuestQuest,Deportes,56442,71
ChronicleGalaxy,Acción,53814,42
AdventureKingdom,RPG,33647,3
WarriorAdventure,Acción,41514,32
HeroDragon,Puzzle,41964,3
QuestWarrior,MMORPG,50170,95
WarriorHero,MMORPG,63534,19
QuestEmpire,RPG,11115,57
KingdomEmpire,FPS,55036,27
EmpireFantasy,Battle Royale,25873,45
LegendsAdventure,Battle Royale,12024,39
AdventureFantasy,RPG,46016,60
GalaxyFantasy,RPG,12603,77
AdventureLegends,Carreras,23413,87
HeroFantasy,Aventura,2812,40
ChronicleGalaxy,Carreras,45504,50
DragonWarrior,Battle Royale,31134,47
ChronicleKingdom,Acción,22169,40
WarriorKingdom,Aventura,50011,62
AdventureHero,Simulación,38785,54
KingdomWarrior,Simulación,15550,64
QuestEmpire,MMORPG,60129,44
AdventureEmpire,Acción,3718,67
LegendsAdventure,Aventura,63486,80
QuestKingdom,Acción,20718,37
LegendsGalaxy,Simulación,7190,82
FantasyQuest,Carreras,34188,60
ShadowChronicle,Plataforma,33448,89
QuestGalaxy,Simulación,30162,53
ChronicleHero,Acción,14134,19
KingdomWarrior,Carreras,49122,14
EmpireWarrior,Puzzle,66411,22
GalaxyChronicle,FPS,60006,21
ChronicleKingdom,RPG,66220,70
FantasyAdventure,MMORPG,57952,3
WarriorDragon,Plataforma,26626,11
WarriorDragon,FPS,17583,31
ShadowKingdom,Estrategia,59498,78
AdventureFantasy,Aventura,32660,59
EmpireHero,RPG,61306,17
ChronicleKingdom,Acción,27076,62
DragonFantasy,MMORPG,12281,22
QuestHero,RPG,68651,66
ChronicleShadow,Aventura,69913,57
DragonChronicle,Simulación,30862,80
LegendsQuest,Carreras,67380,52
ShadowAdventure,Simulación,6126,57
KingdomGalaxy,Aventura,48840,92
QuestShadow,Simulación,22240,86
ChronicleWarrior,Carreras,12936,1
AdventureLegends,Carreras,2231,46
HeroDragon,Puzzle,6256,34
ChronicleEmpire,Aventura,55066,37
HeroLegends,Battle Royale,33978,44
ChronicleDragon,Puzzle,65459,95
ShadowDragon,Battle Royale,51380,7
ChronicleWarrior,Acción,47856,11
GalaxyAdventure,Estrategia,39173,38
ChronicleShadow,Acción,42957,42
FantasyWarrior,RPG,61017,72
LegendsLegends,MMORPG,27035,62
ChronicleGalaxy,Deportes,56641,26
WarriorDragon,Simulación,45417,89
HeroAdventure,Carreras,66042,47
LegendsWarrior,Simulación,33262,61
GalaxyAdventure,Deportes,8648,76
GalaxyEmpire,Estrategia,66759,50
KingdomKingdom,Puzzle,2463,2
HeroEmpire,Carreras,36808,47
EmpireAdventure,Aventura,61143,76
LegendsChronicle,Carreras,22168,78
FantasyQuest,Plataforma,62969,98
HeroKingdom,Battle Royale,57119,3
KingdomHero,Estrategia,7513,11
